から揚げ専門店 まる芳 本店,"3 Chome-20-14 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
親子丼専門店　鳥政　栄本店,address exception occurred,mobile number exception occurred, 
2年連続ミシュラン一つ星掲載店 リストランテキメラ監修 白黒カレー ツツイ亭 栄店,address exception occurred,mobile number exception occurred, 
韓国スンドゥブ専門店 チェゴヤ 栄本店,address exception occurred,mobile number exception occurred, 
本格中華 丸田町 宝来飯店 Marutacho Horai hanten,address exception occurred,mobile number exception occurred, 
倉敷ぶっかけうどん 栄店,address exception occurred,mobile number exception occurred, 
ワイバーガー,address exception occurred,mobile number exception occurred, 
静越閣 sizukousikaku,address exception occurred,mobile number exception occurred, 
カツ丼 弥吉 栄店,address exception occurred,mobile number exception occurred, 
札幌トマトチーズカレーうどん 栄店 Sapporo tomato cheese curry udon Sakae,address exception occurred,mobile number exception occurred, 
コメダ珈琲店 名鉄イン名古屋桜通店 Komeda's Coffee,"3 Chome-17-21 Meieki, Nakamura Ward, Nagoya, Aichi 450-0002, Japan",mobile number exception occurred, 
スマッシュヘッド SMASH HEAD,"2 Chome-21-90 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
米乃家 yonenoya,address exception occurred,mobile number exception occurred, 
やぶ屋 大須店 YABUYA OOSUTEN,"3 Chome-46-3 Osu, Naka Ward, Nagoya, Aichi 460-0011, Japan",mobile number exception occurred, 
焼肉弁当 牛道 栄店,address exception occurred,mobile number exception occurred, 
タピチ ティースタンド 名古屋近鉄パッセ店 TAPiCi TEA STAND Nagoya Kintetsu Pass'e,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 1 Chome−2−2 近鉄パッセ地下 1階",+81 52-561-7474, 
マルモキッチン 名古屋パルコ店 Marumokitchen Nagoyaparco,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−29−1 名古屋パルコ西館 7F",+81 52-264-8031, 
ソロピッツァ ナポレターナ ダ ルーチョ名古屋駅店 SOLO PIZZA Napoletana da Lucio NAGOYA,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 3 Chome−28−12, Dai Nagoya Building, １Ｆ",+81 52-581-3188, 
ザめしや 康生通店,"1 Chome-18-16 Kodama, Nishi Ward, Nagoya, Aichi 451-0066, Japan",mobile number exception occurred, 
バスクチーズケーキ専門店 MAKKURO 名古屋近鉄パッセ店 MAKKURO Nagoya Kintetsu Pass'e,"Japan, 〒450-0002 Aichi, Nagoya, 中区Meieki, 1 Chome−2−2 近鉄パッセ B1",+81 52-526-1088, 
べに屋 清水店 beniya Shimizu,address exception occurred,mobile number exception occurred, 
錦輝茶寮 Kinkisaryo,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−10−20 グレース錦 1F",mobile number exception occurred, 
おぼんdeごはん 名古屋JRゲートタワー店 obon de gohan Nagoya JRGATETOWER,"13Ｆ, 名古屋市中村区名駅1-1-3 名古屋JRゲートタワ, Aichi 450-6613, Japan",+81 52-756-2596, 
焼鳥屋の本気丼 栄店,address exception occurred,mobile number exception occurred, 
中華飯店 栄店,address exception occurred,mobile number exception occurred, 
鳥開総本家　代官町店　Torikaisouhonkedaikanchouten,address exception occurred,mobile number exception occurred, 
神戸オムハンバーグ 栄店,address exception occurred,mobile number exception occurred, 
唐揚げ一番 栄店 Karaage ichiban Sakae,address exception occurred,mobile number exception occurred, 
天津飯専門店さだひろ 栄店,address exception occurred,mobile number exception occurred, 
焼肉 牛作 栄店,address exception occurred,mobile number exception occurred, 
焼肉屋さんのまかない丼 栄店 Yakinikuyasan no Makanaidon Sakae,address exception occurred,mobile number exception occurred, 
名古屋名物 名古屋丸八食堂 Nagoyameibutsu nagoyamaruhachishokudo,"Japan, 〒451-0046 Aichi, Nagoya, Nishi Ward, Ushijimacho, 6−1 名古屋ルーセントタワ B1F",+81 52-564-7581, 
スンドゥブ食堂 栄店 Sundubu Shokudo Sakae,address exception occurred,mobile number exception occurred, 
やっぱりステーキ 久屋大通店 Yappari steak hisaya-odori,"3 Chome-6-10 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
裏難波がっつり男飯 名古屋店 Gattsuri Otokomeshi Nagoya,address exception occurred,mobile number exception occurred, 
原宿Sweet Café Harajyuku Sweet Café,address exception occurred,mobile number exception occurred, 
ゴーゴーカレー監修 ゴリラカレー 栄店,address exception occurred,mobile number exception occurred, 
鶏鉄板 チキンマン 栄店,address exception occurred,mobile number exception occurred, 
ジャポネ倶楽部 栄店,address exception occurred,mobile number exception occurred, 
赤坂KING丼ぶり店 Akasaka King donuri ten,address exception occurred,mobile number exception occurred, 
イベリコ豚のイベリカス 栄店,address exception occurred,mobile number exception occurred, 
ステーキ＆ハンバーグ専門店 肉玄 白壁店 Steak & Hamburg Steak Nikugen Shirakabe,address exception occurred,mobile number exception occurred, 
熟成メガメンチカツ専門店 元町メンチ 白壁店 Minced Meat Cutlet Motomachi-Menchi Shirakabe,address exception occurred,mobile number exception occurred, 
三元豚料理専門店 豚匠 白壁店 Butasho Shirakabe,address exception occurred,mobile number exception occurred, 
中華専門店 虎家 白壁店 Chinese Restaurant Toraya Shirakabe,address exception occurred,mobile number exception occurred, 
とんかつ専門店 かつ幸 白壁店 Katsuyuki Shirakabe,address exception occurred,mobile number exception occurred, 
丼ぶり専門店 丼亭 白壁店 Donburi Dontei Shirakabe,address exception occurred,mobile number exception occurred, 
韓国料理専門店 ソウルキッチン 白壁店 Korean Restaurant Seoul Kitchen Shirakabe,"1 Chome-2-29 Higashisakura, Higashi Ward, Nagoya, Aichi 461-0005, Japan",mobile number exception occurred, 
手羽先唐揚げ専門店 手羽良 白壁店 Tebayoshi Shirakabe,address exception occurred,mobile number exception occurred, 
肉撃！シェラスコ屋さんのまかないカレー＠肉ときどきレモンサワー。名駅,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 2 Chome−44−5 第2 メビウス名古屋ビル B1F",mobile number exception occurred, 
牛ハラミを使った究極のスタミナ丼＠名古屋ガーデンファーム,address exception occurred,mobile number exception occurred, 
年間5万枚売れた＃伝説のシカゴピザ。＠CRAFT CHEESE MARKET 名駅,address exception occurred,mobile number exception occurred, 
自家製ローストビーフでつくってみた。＠ビストロバンビーナ名駅,"Japan, 〒450-0002 Aichi, Nagoya, Nakamura Ward, Meieki, 4 Chome−14−10 柳橋Food Market 5F",mobile number exception occurred, 
ケンタッキーフライドチキン テラッセ納屋橋店 Kentucky Fried Chicken Terrasse Nayabashi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−2−49 B 棟2F",+81 52-218-7327, 
すき家 上前津駅南店 Sukiya Kamimaedu Eki Minami,"1 Chome-4-12 Kamimaezu, Naka Ward, Nagoya, Aichi 460-0013, Japan",mobile number exception occurred, 
サンライト インドネパールレストラン SUN LIGHT India Nepal Restaurant,address exception occurred,mobile number exception occurred, 
すき家 栄三丁目店 Sukiya Sakae 3 Chome,"3 Chome-8-32 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
豚丼の神様 God of Butadon,address exception occurred,mobile number exception occurred, 
ピギーキャットダイナー PIGGY CAT DINER,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 3 Chome−21−27 2階",mobile number exception occurred, 
ローソン 千代田一丁目,"1 Chome-16-15 Chiyoda, Naka Ward, Nagoya, Aichi 460-0012, Japan",mobile number exception occurred, 
つけ麺丸和 Tsukemen MARUWA,"2 Chome-11-2 Kamejima, Nakamura Ward, Nagoya, Aichi 453-0013, Japan",mobile number exception occurred, 
中国料理 茗華楼 Chinese Restaurant Mekarou,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−10−32 第二玉置ビル1F",mobile number exception occurred, 
ローソン 中区丸の内三丁目,"3 Chome-21-25 Marunouchi, Naka Ward, Nagoya, Aichi 460-0002, Japan",+81 52-961-0999, 
カントンの思い出大須店 kannton no omoide osu,address exception occurred,mobile number exception occurred, 
中華料理 回味 Chinese Cuisine KAIMI,"1 Chome-1-25 Shinsakae, Naka Ward, Nagoya, Aichi 460-0007, Japan",mobile number exception occurred, 
すき家 池下駅南店 Sukiya Ikeshita-Eki Minami,"Japan, 〒464-0848 Aichi, Nagoya, Chikusa Ward, Haruoka, 1 Chome−5−4 池下トーホービル 1F",mobile number exception occurred, 
神戸館 錦通店 Kobekan Nishikidoriten,"1 Chome-13-36 Nishiki, Naka Ward, Nagoya, Aichi 460-0003, Japan",mobile number exception occurred, 
中華四季彩料理 味昇 Chinese Restaurant MISHO,"1 Chome-8-17 Shinsakae, Naka Ward, Nagoya, Aichi 460-0007, Japan",mobile number exception occurred, 
韓国屋台　赤豚屋～チョッテジヤ～,"3 Chome-12-3 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ザ バーガースタンド エヌズ The Burger Stand N's,"1 Chome-4-20 Ikeshita, Chikusa Ward, Nagoya, Aichi 464-0067, Japan",mobile number exception occurred, 
元祖 台湾まぜそば はなび 錦店 Ganso Taiwanmazesoba HANABI Nishikiten,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−12−22 新錦ビル 1F",mobile number exception occurred, 
中華料理 日升 則武本通店 Chinese restaurant Nissyou Noritakehontori,"2 Chome-78-2 Noritakehontori, Nakamura Ward, Nagoya, Aichi 453-0017, Japan",mobile number exception occurred, 
タピオカ専門店 【ズイ・ティー】 DUY・TEA,address exception occurred,mobile number exception occurred, 
サンカク窓 Sankaku mado,address exception occurred,mobile number exception occurred, 
韓国チキンハウス　ソウルチキン,address exception occurred,mobile number exception occurred, 
スパイスガーデン矢場店 SPICE GARDEN YABATEN,"5 Chome-18-18 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ローソン 東区泉三丁目店 Lawson Higashiku Izumi 3Chome,"3 Chome-20-7 Izumi, Higashi Ward, Nagoya, Aichi 461-0001, Japan",mobile number exception occurred, 
ザ リスコ THE RISCO,"Japan, 〒460-0021 Aichi, Nagoya, Naka Ward, Heiwa, 1 Chome−16, チサンマンション東別院 1F",mobile number exception occurred, 
マルサ水産名古屋伏見店 MarusasuisanNagoyafushimiten,address exception occurred,mobile number exception occurred, 
鰻　うなぎ料理　燦～丹波～,address exception occurred,mobile number exception occurred, 
KOSF～코스프～ kosufu～kosufu～,address exception occurred,mobile number exception occurred, 
たこ焼き 元祖どないや 名古屋錦店 Takoyaki Ganso Donaiya Nagoyanishikiten,"Japan, 〒460-0003 Aichi, Nagoya, Naka Ward, Nishiki, 3 Chome−10−28 第一錦エステートビル１F",mobile number exception occurred, 
レイヤーズ LAYER'S,"3 Chome-8-26 Marunouchi, Naka Ward, Nagoya, Aichi 460-0002, Japan",mobile number exception occurred, 
マイペンライ THAI FOOD DINING MAIPENRAI,address exception occurred,mobile number exception occurred, 
メイホクバーガー Meihoku Burger,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 1 Chome−12−35 丸茂御園ビル 1F",mobile number exception occurred, 
焼きとり かわよし Yakitori Kawayoshi,"Japan, 〒460-0002 Aichi, Nagoya, Naka Ward, Marunouchi, 1 Chome−8−16 焼きとり かわよし",mobile number exception occurred, 
からあげナックル Karaagenakkuru,address exception occurred,mobile number exception occurred, 
からあげ専門店 からすけ本店 Karaage Senmonten Karasuke,address exception occurred,mobile number exception occurred, 
盛香倫食府 Seikarin,"Japan, 〒464-0850 Aichi, Nagoya, Chikusa Ward, Imaike, 5 Chome−2−4 1F 丸大ビル",mobile number exception occurred, 
TUTU Tapioka & Crepe,address exception occurred,mobile number exception occurred, 
NY 直輸入!!チキンオーバーライス Ken's,address exception occurred,mobile number exception occurred, 
弁当やおかちゃん 伏見店 Bentoya Okachan Fushimi,address exception occurred,mobile number exception occurred, 
東京からあげ専門店 あげたて伏見店＠ニクバルダカラ A specialty store from Tokyo Fushimi store @ Nikbardakala,address exception occurred,mobile number exception occurred, 
パンケーキ ハウス HoiHoi 栄本店 Pancake House HoiHoi Sakaehonten,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 5 Chome−4−2 レジデンシア栄南 １Ａ",mobile number exception occurred, 
KoreanDessertCafe チョッテジヤ KoreanDessertCafe Chottejiya,address exception occurred,mobile number exception occurred, 
喫茶 アイチ Cafe Aichi,"Japan, 〒460-0008 Aichi, Nagoya, Naka Ward, Sakae, 2 Chome−10−19 名古屋商工会議所 1F ビル",+81 52-231-5580, 
あんかけパスタ発祥の店 そ～れ spaghetti house SO-RE,address exception occurred,mobile number exception occurred, 
フレンチトースト専門店「ひたぱん」 Hitapan,address exception occurred,mobile number exception occurred, 
肉盛りそば つけ匠 【肉とろろ蕎麦に旨辛ラー油！】錦店,address exception occurred,mobile number exception occurred, 
MANHATTAN ROLL ICE CREAM Osu,"Japan, 〒460-0011 Aichi, Nagoya, Naka Ward, Osu, 3 Chome−30−93 メガタウン",mobile number exception occurred, 
ザ コーナー ハンバーガー&サルーン THE CORNER Hamburger&Saloon,"2 Chome-18-7 Nagono, Nishi Ward, Nagoya, Aichi 451-0042, Japan",mobile number exception occurred, 
がブリチキン。 栄住吉店 Gaburi Chicken Sakae Sumiyoshi,"3 Chome-2-26 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
焼肉Sarao Yakiniku Sarao,"Japan, 〒460-0022 Aichi, Nagoya, Naka Ward, Kanayama, 2 Chome−8−4 エスポア金山1F",+81 52-322-0804, 
サブウェイ 栄ブロッサ店 Subway Sakae Blossa,"1 Chome-1-10 Higashisakura, Higashi Ward, Nagoya, Aichi 461-0005, Japan",mobile number exception occurred, 
肉市場 伏見店 NIKUICHIBA Fushimi,address exception occurred,mobile number exception occurred, 
がブリチキン。 大須三丁目店 Gaburi Chicken Osu-3chome,"Japan, 〒460-0011 Aichi, Nagoya, Naka Ward, Osu, 3 Chome−33−16 １F ３３",mobile number exception occurred, 
台湾料理 順利福 Chinese Restaurant Jon Ri Fuku,"Japan, 〒460-0007 Aichi, Nagoya, Naka Ward, Shinsakae, 1 Chome−29−24 近松ビル １F",mobile number exception occurred, 
ラーメンてるてる坊主 Ramen teruterubouzu,"Japan, 〒462-0842 Aichi, Nagoya, Kita Ward, Shigaminamidori, 2 Chome−１",mobile number exception occurred, 
盛香倫 今池店 Seikarin Imaike,"Japan, 〒464-0850 Aichi, Nagoya, Chikusa Ward, Imaike, 5 Chome−2−4 1F 丸大ビル",mobile number exception occurred, 
炭火やき鳥 さとり Sumibiyakitori satori,address exception occurred,mobile number exception occurred, 
タピオカ専門店 御黒堂 栄錦店 tapioka senmonten gokokudo nishikiten,address exception occurred,mobile number exception occurred, 
1日限定百食 肉の神様に捧げるステーキ丼,address exception occurred,mobile number exception occurred, 
インド料理 ナマスカール Indian Restaurant Namaskār,address exception occurred,mobile number exception occurred, 
世界の山ちゃん 本店 Sekaino Yamachan Honten,"4 Chome-9-6 Sakae, Naka Ward, Nagoya, Aichi 460-0008, Japan",mobile number exception occurred, 
ソウルテーブル2号名駅柳橋店 seoul table2,"Japan, 〒450-0003 Aichi, Nagoya, Nakamura Ward, Meiekiminami, 1 Chome−5−22 金森ビル 1F",mobile number exception occurred, 
スイーツ&ミールズ カフェ バリーズ Sweets & Meals Cafe VALI'S,address exception occurred,mobile number exception occurred, 
